cruise,station,time,latitude_degN,longitude_degE,bottom_depth_m,secchi_depth_m,year
4599,0746,2015-07-23 13:50:00+00:00,53.2393,-9.215,21.0,7.5,2015
4599,0746,2017-07-26 12:50:00+00:00,53.3438,-6.1952,12.0,2.0,2017
4599,0746,2019-08-13 16:18:00+00:00,52.4693,-9.6332,4.0,0.2,2019
4599,0746,2020-09-08 12:53:00+00:00,53.1447,-8.9392,2.0,1.5,2020
4599,0746,2021-07-29 12:50:00+00:00,54.5958,-8.4633,30.0,9.0,2021
4599,0747,2010-05-26 07:47:00+00:00,54.9533,-7.699,3.0,0.5,2010
4599,0747,2015-02-12 10:49:00+00:00,53.258,-8.9695,7.0,4.5,2015
4599,0747,2017-08-22 07:40:00+00:00,53.3438,-6.1952,2.0,0.8,2017
4599,0747,2019-08-13 16:30:00+00:00,52.4748,-9.6377,2.0,0.3,2019
4599,0747,2020-09-08 13:13:00+00:00,53.1483,-8.9402,2.0,1.5,2020
4599,0747,2021-07-29 13:08:00+00:00,54.6052,-8.4443,31.0,8.0,2021
4599,0748,2015-06-18 10:45:00+00:00,53.258,-8.9695,5.0,1.5,2015
4599,0748,2017-08-22 11:56:00+00:00,53.3438,-6.1952,6.0,1.5,2017
4599,0748,2018-08-22 09:46:00+00:00,53.3593,-6.1797,2.0,1.3,2018
4599,0748,2020-09-08 13:30:00+00:00,53.1583,-8.9478,4.0,2.0,2020
4599,0748,2021-07-29 13:27:00+00:00,54.6122,-8.4062,30.0,9.0,2021
4599,0749,2015-07-23 11:24:00+00:00,53.258,-8.9695,7.0,3.0,2015
4599,0749,2017-02-21 09:21:00+00:00,53.3455,-6.2248,8.0,1.8,2017
4599,0749,2018-01-29 10:44:00+00:00,53.3535,-6.191,3.0,1.3,2018
4599,0749,2019-08-14 11:25:00+00:00,53.4522,-6.141,5.0,2.2,2019
4599,0749,2020-09-08 13:53:00+00:00,53.1667,-8.9565,5.0,2.0,2020
4599,0749,2021-07-29 13:52:00+00:00,54.619,-8.3872,18.0,8.0,2021
4599,0750,2015-08-20 10:37:00+00:00,53.258,-8.9695,8.0,3.5,2015
4599,0750,2017-02-21 12:12:00+00:00,53.3455,-6.2248,7.0,1.5,2017
4599,0750,2018-06-26 11:17:00+00:00,53.3535,-6.191,3.0,2.0,2018
4599,0750,2019-08-14 11:40:00+00:00,53.4545,-6.1522,6.0,2.8,2019
4599,0750,2020-09-08 14:09:00+00:00,53.1718,-8.9657,5.0,2.2,2020
4599,0750,2021-07-29 15:09:00+00:00,54.633,-8.4397,8.0,5.8,2021
4599,0751,2013-08-27 07:51:00+00:00,52.4693,-9.6332,4.0,1.3,2013
4599,0751,2015-02-12 10:27:00+00:00,53.2522,-9.0137,10.0,4.5,2015
4599,0751,2018-07-24 10:02:00+00:00,53.3535,-6.191,3.0,1.5,2018
4599,0751,2019-08-14 12:49:00+00:00,53.5103,-6.1203,4.0,1.0,2019
4599,0751,2020-09-09 00:00:00+00:00,52.1623,-6.9708,10.0,3.2,2020
4599,0751,2021-07-29 15:19:00+00:00,54.6347,-8.4397,9.0,6.0,2021
4599,0752,2009-07-23 07:52:00+00:00,53.886,-9.558,4.0,0.8,2009
4599,0752,2011-09-29 07:52:00+00:00,54.6423,-8.4303,4.0,2.5,2011
4599,0752,2015-06-18 10:18:00+00:00,53.2522,-9.0137,9.0,3.0,2015
4599,0752,2018-08-22 09:37:00+00:00,53.3535,-6.191,3.0,1.5,2018
4599,0752,2019-08-15 09:36:00+00:00,51.5518,-9.2857,3.0,1.2,2019
4599,0752,2020-09-09 00:00:00+00:00,52.1522,-6.9488,10.0,1.5,2020
4599,0753,2009-05-26 07:53:00+00:00,53.884,-9.5797,4.0,3.0,2009
4599,0753,2015-07-23 11:49:00+00:00,53.2522,-9.0137,10.0,3.0,2015
4599,0753,2017-07-26 09:47:00+00:00,53.3455,-6.2248,7.0,1.5,2017
4599,0753,2018-01-29 10:21:00+00:00,53.3573,-6.2105,3.0,1.5,2018
4599,0753,2020-09-09 00:00:00+00:00,52.1523,-6.9187,8.0,1.5,2020
4599,0753,2021-07-29 15:37:00+00:00,54.6357,-8.4348,6.0,6.0,2021
4599,0754,2007-08-30 07:54:00+00:00,53.2675,-9.0453,7.0,4.0,2007
4599,0754,2015-08-20 10:10:00+00:00,53.2522,-9.0137,11.0,4.5,2015
4599,0754,2017-07-26 12:31:00+00:00,53.3455,-6.2248,10.0,1.5,2017
4599,0754,2018-06-26 10:53:00+00:00,53.3573,-6.2105,2.0,1.3,2018
4599,0754,2019-08-15 10:58:00+00:00,51.4838,-9.3748,4.0,1.8,2019
4599,0754,2020-09-09 00:00:00+00:00,52.1352,-6.9597,18.0,1.5,2020
4599,0754,2021-07-29 15:46:00+00:00,54.6317,-8.4373,10.0,5.5,2021
4599,0755,2007-02-12 07:55:00+00:00,54.9608,-7.6818,2.0,1.0,2007
4599,0755,2015-02-12 00:00:00+00:00,53.2607,-9.0377,6.0,4.0,2015
4599,0755,2017-08-22 08:00:00+00:00,53.3455,-6.2248,8.0,1.5,2017
4599,0755,2018-07-24 09:47:00+00:00,53.3573,-6.2105,2.0,1.1,2018
4599,0755,2019-08-15 11:12:00+00:00,51.4892,-9.4183,10.0,2.0,2019
4599,0755,2020-09-09 00:00:00+00:00,52.1272,-6.937,13.0,1.5,2020
4599,0755,2021-07-29 15:54:00+00:00,54.628,-8.4355,13.0,6.0,2021
4599,0756,2015-02-12 09:35:00+00:00,53.2607,-9.0377,8.0,4.3,2015
4599,0756,2017-08-22 11:39:00+00:00,53.3455,-6.2248,11.0,1.0,2017
4599,0756,2018-08-22 09:26:00+00:00,53.3573,-6.2105,2.0,0.8,2018
4599,0756,2019-08-15 11:27:00+00:00,51.4975,-9.4077,19.0,2.2,2019
4599,0756,2020-09-09 00:00:00+00:00,52.1523,-6.9187,8.0,1.5,2020
4599,0756,2021-07-29 16:05:00+00:00,54.6218,-8.4398,16.0,5.5,2021
4599,0757,2010-07-27 07:57:00+00:00,53.1583,-8.948,5.0,3.3,2010
4599,0757,2011-09-28 07:57:00+00:00,54.9608,-7.6818,2.0,0.3,2011
4599,0757,2015-02-12 09:47:00+00:00,53.254,-9.0387,10.0,4.5,2015
4599,0757,2017-02-21 09:36:00+00:00,53.3478,-6.2517,4.0,1.8,2017
4599,0757,2018-01-30 12:43:00+00:00,53.4522,-6.141,7.0,1.5,2018
4599,0757,2019-08-15 11:48:00+00:00,51.5108,-9.3775,5.0,1.0,2019
4599,0757,2020-09-09 00:00:00+00:00,52.1623,-6.9708,10.0,3.2,2020
4599,0757,2021-08-11 11:48:00+00:00,51.535,-9.3192,4.0,0.5,2021
4599,0758,2009-02-19 07:58:00+00:00,54.633,-8.4397,8.0,1.6,2009
4599,0758,2015-02-12 10:01:00+00:00,53.2507,-9.0495,14.0,4.5,2015
4599,0758,2017-02-21 11:56:00+00:00,53.3478,-6.2517,3.0,2.0,2017
4599,0758,2018-06-28 12:02:00+00:00,53.4522,-6.141,7.0,2.5,2018
4599,0758,2019-08-15 12:03:00+00:00,51.5273,-9.3682,3.0,1.0,2019
4599,0758,2020-09-09 00:00:00+00:00,52.1522,-6.9488,10.0,1.5,2020
4599,0758,2021-08-11 12:04:00+00:00,51.5273,-9.3682,2.0,1.0,2021
4599,0759,2015-02-12 15:17:00+00:00,53.2507,-9.0495,12.0,3.8,2015
4599,0759,2018-07-25 10:57:00+00:00,53.4522,-6.141,5.0,2.5,2018
4599,0759,2019-08-15 12:20:00+00:00,51.535,-9.3192,4.0,0.5,2019
4599,0759,2020-09-09 00:00:00+00:00,52.1272,-6.937,13.0,1.5,2020
4599,0759,2021-08-11 12:19:00+00:00,51.5108,-9.3775,5.0,1.0,2021
4599,0760,2015-02-12 15:23:00+00:00,53.254,-9.0387,10.0,4.0,2015
4599,0760,2018-08-23 09:45:00+00:00,53.4522,-6.141,5.0,1.0,2018
4599,0760,2019-08-15 13:56:00+00:00,51.4838,-9.3748,4.0,1.4,2019
4599,0760,2020-09-09 00:00:00+00:00,52.1352,-6.9597,18.0,1.5,2020
4599,0760,2021-08-11 12:41:00+00:00,51.4975,-9.4077,18.0,2.0,2021
4599,0761,2015-06-18 09:22:00+00:00,53.2607,-9.0377,7.0,3.0,2015
4599,0761,2017-07-26 10:07:00+00:00,53.3478,-6.2517,3.0,1.0,2017
4599,0761,2018-01-30 12:26:00+00:00,53.4545,-6.1522,6.0,1.0,2018
4599,0761,2019-08-15 14:09:00+00:00,51.4975,-9.4077,11.0,1.5,2019
4599,0761,2021-08-11 12:50:00+00:00,51.4892,-9.4183,8.0,2.5,2021
4599,0762,2015-06-18 09:35:00+00:00,53.254,-9.0387,11.0,4.0,2015
4599,0762,2017-07-26 12:20:00+00:00,53.3478,-6.2517,4.0,1.0,2017
4599,0762,2018-06-28 12:15:00+00:00,53.4545,-6.1522,6.0,2.5,2018
4599,0762,2019-08-15 14:23:00+00:00,51.5108,-9.3775,6.0,1.2,2019
4599,0762,2020-09-09 09:33:00+00:00,53.7955,-9.6017,4.0,3.8,2020
4599,0762,2021-08-11 13:07:00+00:00,51.4838,-9.3748,3.0,2.0,2021
4599,0763,2015-06-18 09:51:00+00:00,53.2507,-9.0495,13.0,3.3,2015
4599,0763,2017-08-22 08:18:00+00:00,53.3478,-6.2517,4.0,2.0,2017
4599,0763,2018-07-25 11:06:00+00:00,53.4545,-6.1522,5.0,3.8,2018
4599,0763,2019-08-15 14:37:00+00:00,51.5273,-9.3682,3.0,0.8,2019
4599,0763,2020-09-09 10:04:00+00:00,53.8023,-9.6153,8.0,5.2,2020
4599,0764,2015-06-18 14:33:00+00:00,53.2507,-9.0495,10.0,3.0,2015
4599,0764,2017-08-22 11:10:00+00:00,53.3478,-6.2517,6.0,1.5,2017
4599,0764,2018-08-23 09:53:00+00:00,53.4545,-6.1522,7.0,1.0,2018
4599,0764,2019-08-15 14:55:00+00:00,51.535,-9.3192,4.0,0.3,2019
4599,0764,2020-09-09 10:17:00+00:00,52.2745,-6.9883,10.0,0.8,2020
4599,0764,2021-08-11 14:56:00+00:00,51.5273,-9.3682,2.0,1.0,2021
4599,0765,2015-06-18 14:46:00+00:00,53.254,-9.0387,9.0,2.8,2015
4599,0765,2017-02-21 09:55:00+00:00,53.3452,-6.273,2.0,1.8,2017
4599,0765,2018-01-30 10:51:00+00:00,53.5103,-6.1203,5.0,1.0,2018
4599,0765,2021-08-11 15:11:00+00:00,51.5108,-9.3775,4.0,1.2,2021
4599,0766,2015-06-18 14:59:00+00:00,53.2607,-9.0377,6.0,2.3,2015
4599,0766,2017-02-21 11:50:00+00:00,53.3452,-6.273,2.0,1.5,2017
4599,0766,2018-06-28 13:25:00+00:00,53.5103,-6.1203,5.0,1.5,2018
4599,0766,2019-08-19 08:51:00+00:00,51.7528,-8.64,3.0,0.9,2019
4599,0766,2020-09-09 10:29:00+00:00,52.2583,-6.9917,7.0,0.8,2020
4599,0766,2021-08-11 15:27:00+00:00,51.4975,-9.4077,18.0,2.0,2021
4599,0767,2015-07-23 10:19:00+00:00,53.2607,-9.0377,8.0,3.0,2015
4599,0767,2017-06-20 10:53:00+00:00,53.3452,-6.273,2.0,2.0,2017
4599,0767,2018-07-25 12:12:00+00:00,53.5103,-6.1203,3.0,2.3,2018
4599,0767,2019-08-19 09:12:00+00:00,51.7458,-8.632,4.0,0.9,2019
4599,0767,2020-09-09 10:34:00+00:00,53.8237,-9.6633,16.0,5.4,2020
4599,0767,2021-08-11 15:37:00+00:00,51.4838,-9.3748,4.0,2.5,2021
4599,0768,2015-07-23 10:32:00+00:00,53.254,-9.0387,11.0,3.3,2015
4599,0768,2017-08-22 10:57:00+00:00,53.3452,-6.273,3.0,1.8,2017
4599,0768,2018-08-23 10:49:00+00:00,53.5103,-6.1203,4.0,2.0,2018
4599,0768,2019-08-19 09:17:00+00:00,54.633,-8.4397,10.0,2.5,2019
4599,0768,2020-09-09 10:44:00+00:00,52.2392,-6.9607,15.0,1.0,2020
4599,0768,2021-08-11 15:37:00+00:00,51.4892,-9.4183,4.0,2.5,2021
4599,0769,2015-07-23 10:47:00+00:00,53.2507,-9.0495,14.0,5.0,2015
4599,0769,2017-06-20 10:41:00+00:00,53.3473,-6.2917,3.0,2.3,2017
4599,0769,2019-08-19 09:27:00+00:00,54.6347,-8.4397,11.0,1.8,2019
4599,0769,2020-09-09 11:00:00+00:00,52.221,-6.9468,7.0,1.0,2020
4599,0769,2021-08-16 07:13:00+00:00,53.343,-6.149,5.0,1.3,2021
4599,0770,2015-07-23 15:06:00+00:00,53.2507,-9.0495,12.0,4.5,2015
4599,0770,2017-07-26 11:59:00+00:00,53.3473,-6.2917,3.0,1.0,2017
4599,0770,2019-08-19 09:34:00+00:00,51.7372,-8.6345,3.0,0.7,2019
4599,0770,2020-09-09 11:06:00+00:00,53.8628,-9.6415,9.0,4.8,2020
4599,0770,2021-08-16 07:32:00+00:00,53.3432,-6.1742,4.0,1.0,2021
4599,0771,2015-07-23 15:17:00+00:00,53.254,-9.0387,10.0,3.0,2015
4599,0771,2017-08-22 10:42:00+00:00,53.3473,-6.2917,2.0,2.0,2017
4599,0771,2019-08-19 09:40:00+00:00,54.6423,-8.4303,2.0,1.0,2019
4599,0771,2020-09-09 11:13:00+00:00,52.1997,-6.936,7.0,1.2,2020
4599,0771,2021-08-16 08:02:00+00:00,53.3573,-6.2103,2.0,0.8,2021
4599,0772,2015-07-23 15:30:00+00:00,53.2607,-9.0377,6.0,3.5,2015
4599,0772,2017-03-07 12:57:00+00:00,53.3355,-9.5758,9.0,3.3,2017
4599,0772,2019-08-19 09:50:00+00:00,54.6357,-8.4348,8.0,1.5,2019
4599,0772,2020-09-09 11:27:00+00:00,53.8642,-9.6668,18.0,4.9,2020
4599,0772,2021-08-16 08:20:00+00:00,53.3535,-6.1912,2.0,1.0,2021
4599,0773,2015-08-20 08:48:00+00:00,53.2607,-9.0377,8.0,3.0,2015
4599,0773,2017-03-07 13:09:00+00:00,53.3445,-9.5812,7.0,3.6,2017
4599,0773,2018-08-22 14:59:00+00:00,53.5977,-9.7048,4.0,1.8,2018
4599,0773,2019-08-19 09:58:00+00:00,51.7288,-8.6297,5.0,0.6,2019
4599,0773,2020-09-09 11:31:00+00:00,52.1792,-6.9277,6.0,1.5,2020
4599,0773,2021-08-16 08:33:00+00:00,53.3593,-6.1797,1.0,1.0,2021
4599,0774,2015-08-20 09:28:00+00:00,53.254,-9.0387,12.0,4.5,2015
4599,0774,2017-06-14 11:53:00+00:00,53.3355,-9.5758,9.0,6.5,2017
4599,0774,2019-08-19 10:01:00+00:00,54.6317,-8.4373,11.0,1.3,2019
4599,0774,2020-09-09 11:49:00+00:00,53.8805,-9.6033,4.0,2.0,2020
4599,0774,2021-08-16 09:19:00+00:00,53.3452,-6.2732,2.0,1.0,2021
4599,0775,2015-08-20 09:44:00+00:00,53.2507,-9.0495,15.0,4.5,2015
4599,0775,2019-08-19 10:10:00+00:00,54.628,-8.4355,15.0,1.3,2019
4599,0775,2020-09-09 12:07:00+00:00,53.8875,-9.5855,5.0,1.5,2020
4599,0775,2021-08-16 09:37:00+00:00,53.3478,-6.2517,3.0,1.8,2021
4599,0776,2015-08-20 13:35:00+00:00,53.2507,-9.0495,12.0,3.5,2015
4599,0776,2017-07-17 12:22:00+00:00,53.3355,-9.5758,10.0,7.8,2017
4599,0776,2018-07-16 09:10:00+00:00,53.6157,-9.6703,4.0,3.5,2018
4599,0776,2019-08-19 10:16:00+00:00,51.723,-8.6128,5.0,0.6,2019
4599,0776,2020-09-09 12:26:00+00:00,53.884,-9.5797,3.0,0.5,2020
4599,0776,2021-08-16 10:28:00+00:00,53.3455,-6.2248,7.0,1.8,2021
4599,0777,2015-08-20 13:54:00+00:00,53.254,-9.0387,10.0,4.0,2015
4599,0777,2019-08-19 10:22:00+00:00,54.6218,-8.4398,21.0,1.8,2019
4599,0777,2020-09-09 12:45:00+00:00,53.886,-9.5582,2.0,0.8,2020
4599,0777,2021-08-16 10:52:00+00:00,53.3438,-6.1952,2.0,1.8,2021
4599,0778,2015-08-20 14:11:00+00:00,53.2607,-9.0377,5.0,3.5,2015
4599,0778,2017-09-28 11:13:00+00:00,53.3355,-9.5758,10.0,5.2,2017
4599,0778,2018-08-22 15:37:00+00:00,53.6157,-9.6703,3.0,1.3,2018
4599,0778,2019-08-19 10:34:00+00:00,54.5958,-8.4633,28.0,4.0,2019
4599,0778,2020-09-09 13:05:00+00:00,52.1438,-6.9853,18.0,2.5,2020
4599,0778,2021-08-16 11:14:00+00:00,53.3432,-6.1742,2.0,1.5,2021
4599,0779,2015-02-12 09:21:00+00:00,53.2675,-9.0453,7.0,4.3,2015
4599,0779,2017-09-28 11:25:00+00:00,53.3445,-9.5812,5.0,5.0,2017
4599,0779,2019-08-19 10:35:00+00:00,51.7068,-8.6008,3.0,0.8,2019
4599,0779,2021-08-16 11:33:00+00:00,53.343,-6.149,2.0,1.8,2021
4599,0780,2015-02-12 15:43:00+00:00,53.2675,-9.0453,4.0,3.8,2015
4599,0780,2017-02-20 10:13:00+00:00,53.3565,-6.0767,9.0,1.5,2017
4599,0780,2019-08-19 10:52:00+00:00,51.6953,-8.5803,5.0,0.7,2019
4599,0780,2020-09-10 00:00:00+00:00,52.3845,-6.5688,10.0,0.8,2020
4599,0780,2021-08-17 11:27:00+00:00,54.1323,-9.1383,2.0,1.5,2021
4599,0781,2015-06-18 09:10:00+00:00,53.2675,-9.0453,6.0,3.5,2015
4599,0781,2017-06-19 09:47:00+00:00,53.3565,-6.0767,10.0,4.0,2017
4599,0781,2018-07-16 09:29:00+00:00,53.6078,-9.6848,4.0,3.7,2018
4599,0781,2019-08-19 11:10:00+00:00,54.6052,-8.4443,31.0,3.8,2019
4599,0781,2020-09-10 00:00:00+00:00,52.3615,-6.4712,1.0,0.7,2020
4599,0781,2021-08-17 11:40:00+00:00,54.1382,-9.1382,3.0,1.3,2021
4599,0782,2015-06-18 15:14:00+00:00,53.2675,-9.0453,3.0,2.0,2015
4599,0782,2017-07-24 11:01:00+00:00,53.3565,-6.0767,11.0,3.5,2017
4599,0782,2019-08-19 11:15:00+00:00,51.7017,-8.5518,5.0,0.7,2019
4599,0782,2020-09-10 00:00:00+00:00,52.3462,-6.4702,5.0,1.5,2020
4599,0782,2021-08-17 11:53:00+00:00,54.1495,-9.1397,3.0,1.3,2021
4599,0783,2015-07-23 10:01:00+00:00,53.2675,-9.0453,7.0,3.3,2015
4599,0783,2017-08-21 10:44:00+00:00,53.3565,-6.0767,12.0,2.3,2017
4599,0783,2018-08-22 15:23:00+00:00,53.6078,-9.6848,4.0,1.2,2018
4599,0783,2019-08-19 11:23:00+00:00,54.6122,-8.4062,25.0,3.8,2019
4599,0783,2020-09-10 00:00:00+00:00,52.3353,-6.4487,5.0,1.6,2020
4599,0783,2021-08-17 12:03:00+00:00,54.1607,-9.1383,4.0,1.5,2021
4599,0784,2015-07-23 15:51:00+00:00,53.2675,-9.0453,5.0,3.0,2015
4599,0784,2017-02-20 09:58:00+00:00,53.3517,-6.1108,8.0,2.0,2017
4599,0784,2018-02-05 10:16:00+00:00,53.6005,-9.72,7.0,4.5,2018
4599,0784,2019-08-19 11:36:00+00:00,51.6928,-8.5322,6.0,0.9,2019
4599,0784,2020-09-10 00:00:00+00:00,52.3343,-6.419,2.0,1.5,2020
4599,0784,2021-08-17 12:15:00+00:00,54.1708,-9.1373,4.0,2.0,2021
4599,0785,2015-08-20 09:06:00+00:00,53.2675,-9.0453,6.0,3.0,2015
4599,0785,2017-06-19 10:08:00+00:00,53.3517,-6.1108,9.0,4.0,2017
4599,0785,2018-02-05 14:53:00+00:00,53.6005,-9.72,4.0,3.9,2018
4599,0785,2019-08-19 11:40:00+00:00,54.619,-8.3872,19.0,1.5,2019
4599,0785,2021-08-17 12:28:00+00:00,54.1857,-9.1378,3.0,2.5,2021
4599,0786,2015-08-20 14:28:00+00:00,53.2675,-9.0453,4.0,3.0,2015
4599,0786,2017-07-24 11:42:00+00:00,53.3517,-6.1108,10.0,5.0,2017
4599,0786,2018-07-16 10:03:00+00:00,53.6005,-9.72,8.0,4.8,2018
4599,0786,2019-08-19 12:40:00+00:00,51.7023,-8.5142,12.0,1.2,2019
4599,0786,2020-09-10 00:00:00+00:00,52.3458,-6.3892,3.0,2.5,2020
4599,0787,2015-02-05 11:26:00+00:00,53.3033,-6.1152,14.0,1.8,2015
4599,0787,2017-08-21 11:31:00+00:00,53.3517,-6.1108,10.0,2.3,2017
4599,0787,2018-07-16 14:36:00+00:00,53.6005,-9.72,5.0,4.1,2018
4599,0787,2020-09-10 00:00:00+00:00,52.3382,-6.3717,6.0,4.0,2020
4599,0788,2015-07-15 11:45:00+00:00,53.3033,-6.1152,14.0,4.5,2015
4599,0788,2017-02-20 09:46:00+00:00,53.35,-6.1367,6.0,2.0,2017
4599,0788,2018-08-22 14:44:00+00:00,53.6005,-9.72,7.0,2.1,2018
4599,0788,2019-08-19 13:19:00+00:00,54.6347,-8.4397,9.0,1.3,2019
4599,0788,2020-09-10 00:00:00+00:00,52.3615,-6.4712,1.0,0.7,2020
4599,0788,2021-08-17 13:35:00+00:00,54.1293,-9.1402,4.0,1.0,2021
4599,0789,2015-02-05 12:01:00+00:00,53.3247,-6.0802,16.0,1.6,2015
4599,0789,2017-06-19 10:21:00+00:00,53.35,-6.1367,6.0,3.0,2017
4599,0789,2018-02-05 10:24:00+00:00,53.6003,-9.754,12.0,5.0,2018
4599,0789,2019-08-19 13:20:00+00:00,51.657,-8.5065,26.0,4.5,2019
4599,0789,2021-08-18 11:21:00+00:00,53.3033,-6.1152,12.0,2.8,2021
4599,0790,2015-07-15 11:19:00+00:00,53.3247,-6.0802,15.0,4.0,2015
4599,0790,2017-07-24 11:57:00+00:00,53.35,-6.1367,7.0,3.5,2017
4599,0790,2018-02-05 15:15:00+00:00,53.6003,-9.754,8.0,3.9,2018
4599,0790,2019-08-19 13:29:00+00:00,54.6357,-8.4348,7.0,1.8,2019
4599,0790,2020-09-10 00:00:00+00:00,52.3343,-6.419,2.0,1.5,2020
4599,0790,2021-08-18 11:51:00+00:00,53.3247,-6.0802,13.0,3.0,2021
4599,0791,2015-02-05 12:01:00+00:00,53.3317,-6.1162,12.0,1.7,2015
4599,0791,2017-08-21 11:47:00+00:00,53.35,-6.1367,8.0,2.3,2017
4599,0791,2018-07-16 10:24:00+00:00,53.6003,-9.754,13.0,4.8,2018
4599,0791,2019-08-19 13:32:00+00:00,51.6665,-8.5113,15.0,3.5,2019
4599,0791,2021-08-18 12:17:00+00:00,53.3317,-6.1162,9.0,2.8,2021
4599,0792,2015-07-15 12:30:00+00:00,53.3317,-6.1162,12.0,2.5,2015
4599,0792,2018-07-16 14:50:00+00:00,53.6003,-9.754,10.0,4.0,2018
4599,0792,2019-08-19 13:41:00+00:00,54.633,-8.4397,7.0,1.0,2019
4599,0792,2020-09-10 00:00:00+00:00,52.3458,-6.3892,3.0,2.5,2020
4599,0792,2021-08-18 12:38:00+00:00,53.3565,-6.0767,10.0,2.8,2021
4599,0793,2015-02-05 11:06:00+00:00,53.3185,-6.1387,10.0,1.9,2015
4599,0793,2018-08-22 14:23:00+00:00,53.6003,-9.754,12.0,2.5,2018
4599,0793,2019-08-19 13:43:00+00:00,51.6737,-8.5082,14.0,3.0,2019
4599,0793,2020-09-10 00:00:00+00:00,52.3462,-6.4702,5.0,1.5,2020
4599,0793,2021-08-18 13:06:00+00:00,53.3517,-6.1108,7.0,2.5,2021
4599,0794,2015-02-05 13:15:00+00:00,53.3185,-6.1387,8.0,2.0,2015
4599,0794,2017-07-26 13:40:00+00:00,53.3593,-6.1797,3.0,2.0,2017
4599,0794,2018-02-05 10:51:00+00:00,53.6,-9.782,5.0,4.6,2018
4599,0794,2019-08-19 14:10:00+00:00,51.6928,-8.5322,5.0,0.9,2019
4599,0794,2020-09-10 00:00:00+00:00,52.3353,-6.4487,5.0,1.6,2020
4599,0794,2021-08-18 13:24:00+00:00,53.35,-6.1367,5.0,2.0,2021
4599,0795,2015-07-15 12:10:00+00:00,53.3185,-6.1387,10.0,5.0,2015
4599,0795,2017-08-22 13:09:00+00:00,53.3593,-6.1797,2.0,1.8,2017
4599,0795,2018-07-16 10:45:00+00:00,53.6,-9.782,15.0,5.2,2018
4599,0795,2019-08-20 12:46:00+00:00,51.8273,-9.7587,20.0,5.5,2019
4599,0795,2020-09-10 00:00:00+00:00,52.3382,-6.3717,6.0,4.0,2020
4599,0795,2021-08-18 13:40:00+00:00,53.3333,-6.137,6.0,2.0,2021
4599,0796,2015-07-15 14:56:00+00:00,53.3185,-6.1387,8.0,6.0,2015
4599,0796,2017-02-21 08:28:00+00:00,53.3535,-6.191,3.0,2.0,2017
4599,0796,2018-08-22 13:54:00+00:00,53.6,-9.782,15.0,2.5,2018
4599,0796,2019-08-20 13:01:00+00:00,51.8477,-9.6872,10.0,3.0,2019
4599,0796,2020-09-10 00:00:00+00:00,52.3845,-6.5688,10.0,0.8,2020
4599,0796,2021-08-18 14:08:00+00:00,53.3185,-6.1387,7.0,2.3,2021
4599,0797,2015-02-05 10:47:00+00:00,53.3333,-6.137,9.0,1.9,2015
4599,0797,2017-06-20 09:22:00+00:00,53.3535,-6.191,3.0,1.8,2017
4599,0797,2018-02-05 11:18:00+00:00,53.616,-9.8243,25.0,4.6,2018
4599,0797,2019-08-20 13:31:00+00:00,51.8707,-9.5815,10.0,2.0,2019
4599,0797,2021-08-23 07:42:00+00:00,53.2675,-9.0453,6.0,2.0,2021
4599,0798,2015-02-05 15:33:00+00:00,53.3333,-6.137,6.0,1.5,2015
4599,0798,2017-07-26 13:30:00+00:00,53.3535,-6.191,3.0,1.5,2017
4599,0798,2018-07-16 11:18:00+00:00,53.616,-9.8243,25.0,6.4,2018
4599,0798,2019-08-20 13:39:00+00:00,51.8727,-9.5888,2.0,1.1,2019
4599,0798,2021-08-23 07:52:00+00:00,53.2607,-9.0377,8.0,3.0,2021
4599,0799,2015-02-19 10:35:00+00:00,53.343,-6.149,12.0,1.5,2015
4599,0799,2017-08-22 12:47:00+00:00,53.3535,-6.191,4.0,1.5,2017
4599,0799,2018-08-22 13:27:00+00:00,53.616,-9.8243,22.0,4.0,2018
4599,0799,2019-08-20 13:52:00+00:00,51.8698,-9.6058,2.0,1.2,2019
4599,0799,2020-09-10 10:05:00+00:00,53.3478,-6.2517,2.0,1.0,2020
4599,0799,2021-08-23 08:02:00+00:00,53.254,-9.0387,10.0,3.0,2021
4599,0800,2009-07-01 08:00:00+00:00,54.6347,-8.4397,8.0,2.8,2009
4599,0800,2012-02-02 08:00:00+00:00,51.8953,-8.4692,2.0,1.0,2012
4599,0800,2012-06-28 08:00:00+00:00,51.8995,-8.459,4.0,0.0,2012
4599,0800,2012-08-23 08:00:00+00:00,51.9068,-8.3963,3.0,0.8,2012
4599,0800,2015-07-15 12:48:00+00:00,53.3333,-6.137,9.0,4.5,2015
4599,0800,2018-02-05 11:39:00+00:00,53.6202,-9.8598,18.0,5.2,2018
4599,0800,2019-08-20 14:09:00+00:00,51.8588,-9.6342,3.0,3.0,2019
4599,0800,2020-09-10 10:27:00+00:00,53.6003,-9.7538,10.0,3.0,2020
4599,0800,2021-08-23 08:11:00+00:00,53.2507,-9.0495,12.0,3.0,2021
4599,0801,2010-02-15 08:01:00+00:00,54.216,-8.5137,2.0,1.5,2010
4599,0801,2012-05-15 08:01:00+00:00,53.2607,-9.0377,5.0,2.3,2012
4599,0801,2015-07-15 15:15:00+00:00,53.3333,-6.137,7.0,4.5,2015
4599,0801,2017-06-20 09:04:00+00:00,53.3573,-6.2105,3.0,1.3,2017
4599,0801,2018-07-16 11:55:00+00:00,53.6202,-9.8598,14.0,6.2,2018
